"Provincia"|||"Municipio"|||"Localidad"|||"Código postal"|||"Dirección"|||"Margen"|||"Longitud"|||"Latitud"|||"Toma de datos"|||"Precio gasolina 95 E5"|||"Precio gasolina 95 E10"|||"Precio gasolina 95 E5 Premium"|||"Precio gasolina 98 E5"|||"Precio gasolina 98 E10"|||"Precio gasóleo A"|||"Precio gasóleo Premium"|||"Precio gasóleo B"|||"Precio gasóleo C"|||"Precio bioetanol"|||"% bioalcohol"|||"Precio biodiésel"|||"% éster metílico"|||"Precio gases licuados del petróleo"|||"Precio gas natural comprimido"|||"Precio gas natural licuado"|||"Precio hidrógeno"|||"Rótulo"|||"Tipo venta"|||"Rem."|||"Horario"|||"Tipo servicio"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08018"|||"CALLE BAC DE RODA, 130"|||"D"|||"2,201694"|||"41,409500"|||"18/05/2023 09:46"|||"1,484"|||""|||""|||""|||""|||"1,294"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"B-OIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08018"|||"CALLE BAC DE RODA, 66"|||"N"|||"2,206167"|||"41,406083"|||"18/05/2023 14:14"|||"1,584"|||""|||"1,634"|||""|||""|||"1,379"|||"1,469"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GALP"|||"P"|||"OM"|||"L-D: 24H"|||"Sin datos"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08018"|||"Almogavares, 66"|||"N"|||"2,186482"|||"41,394195"|||"18/05/2023 18:20"|||"1,634"|||""|||"1,684"|||""|||""|||"1,444"|||"1,534"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GALP"|||"P"|||"OM"|||"L-D: 24H"|||"Sin datos"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08006"|||"CALLE BALMES, 288"|||"N"|||"2,146806"|||"41,401861"|||"16/05/2023 12:31"|||"1,699"|||""|||""|||"1,849"|||""|||"1,459"|||"1,549"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 00:00-05:59 (A), 05:59-23:59 (P)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08038"|||"PASSEIG ZONA FRANCA, 82"|||"D"|||"2,142556"|||"41,355667"|||"18/05/2023 00:00"|||"1,669"|||""|||""|||""|||""|||"1,439"|||"1,509"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08038"|||"CL PASEO ZONA FRANCA, 35"|||"D"|||"2,143667"|||"41,352917"|||"18/05/2023 00:00"|||"1,669"|||""|||""|||"1,819"|||""|||"1,439"|||"1,509"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08038"|||"PASSEIG ZONA FRANCA, 81"|||"N"|||"2,141861"|||"41,355222"|||"18/05/2023 18:20"|||"1,544"|||""|||""|||""|||""|||"1,314"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GALP"|||"P"|||"OM"|||"L-D: 24H"|||"Sin datos"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08001"|||"CALLE BADAJOZ, 108"|||"D"|||"2,193778"|||"41,400083"|||"18/05/2023 17:59"|||"1,481"|||""|||""|||""|||""|||"1,291"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PETROPRIX"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08039"|||"CALLE PORT DE HAIFA, S/N"|||"N"|||"2,155917"|||"41,328472"|||"15/05/2023 15:00"|||""|||""|||"1,539"|||"1,652"|||""|||"1,349"|||""|||"1,217"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PETROMIRALLES"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08015"|||"AVINGUDA DEL PARALELO, 132"|||"N"|||"2,160556"|||"41,375278"|||"18/05/2023 18:20"|||"1,629"|||""|||""|||"1,749"|||""|||"1,419"|||"1,489"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GALP"|||"P"|||"OM"|||"L-D: 24H"|||"Sin datos"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08015"|||"RONDA SAN PABLO, 39"|||"D"|||"2,165750"|||"41,376861"|||"18/05/2023 00:00"|||"1,604"|||""|||""|||""|||""|||"1,435"|||"1,515"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"OM"|||"L-V: 10:00-14:00"|||"Sin datos"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08011"|||"CASANOVA 23"|||"N"|||"2,161861"|||"41,383083"|||"16/05/2023 00:00"|||"1,659"|||""|||""|||""|||""|||"1,429"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GRATSA"|||"P"|||"dm"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08011"|||"CALLE CASANOVA, 89"|||"I"|||"2,157306"|||"41,386250"|||"16/05/2023 12:33"|||"1,699"|||""|||""|||"1,799"|||""|||"1,479"|||"1,569"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (P)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08004"|||"Pº de la Zona Franca, 221-239"|||"N"|||"2,136454"|||"41,362972"|||"18/05/2023 18:20"|||"1,644"|||""|||""|||"1,834"|||""|||"1,414"|||"1,484"|||""|||""|||""|||""|||""|||""|||"0,949"|||""|||""|||""|||"GALP"|||"P"|||"OM"|||"L-D: 24H"|||"Sin datos"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08004"|||"CARRER NUMERO TRES, 50"|||"D"|||"2,127861"|||"41,337250"|||"18/05/2023 13:05"|||"1,599"|||""|||""|||"1,779"|||""|||"1,388"|||"1,673"|||"1,139"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CONFORT AUTO"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08004"|||"CALLE B, ZONA FRANCA, 13"|||"I"|||"2,134861"|||"41,331861"|||"16/05/2023 09:28"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"1,019"|||"0,979"|||""|||"MOLGAS"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08004"|||"AVENIDA PARALELO, 179"|||"I"|||"2,154472"|||"41,374750"|||"18/05/2023 06:00"|||"1,679"|||""|||""|||"1,811"|||""|||"1,465"|||"1,565"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08004"|||"CALLE A ZONA FRANCA, 3"|||"N"|||"2,132611"|||"41,323750"|||"18/05/2023 14:00"|||"1,599"|||""|||""|||"1,739"|||""|||"1,439"|||"1,519"|||"1,349"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"SHELL"|||"P"|||"OM"|||"L-S: 05:00-23:00"|||"L-S: 05:00-23:00 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08004"|||"CALLE CALLE Y PUERTO, S/N"|||"D"|||"2,142278"|||"41,327972"|||"15/05/2023 12:30"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"1,039"|||"0,979"|||""|||"HAM"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08004"|||"CALLE CALLE Y PUERTO AUTONOMO, S/N"|||"N"|||"2,142667"|||"41,327806"|||"18/05/2023 18:20"|||"1,634"|||""|||""|||""|||""|||"1,404"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GALP"|||"P"|||"OM"|||"L-V: 06:00-22:00"|||"Sin datos"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08036"|||"CALLE COMTE D'URGELL, 219"|||"N"|||"2,147778"|||"41,390083"|||"17/05/2023 14:12"|||"1,699"|||""|||""|||"1,829"|||""|||"1,459"|||"1,549"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08021"|||"RONDA GENERAL MITRE, 128"|||"D"|||"2,137944"|||"41,402583"|||"18/05/2023 18:00"|||"1,659"|||""|||"1,759"|||""|||""|||"1,439"|||"1,519"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08013"|||"CALLE ROGER DE FLOR, 58"|||"D"|||"2,180944"|||"41,392722"|||"18/05/2023 18:00"|||"1,639"|||""|||"1,739"|||"1,771"|||""|||"1,439"|||"1,519"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08013"|||"CALLE ALI BEI, 80"|||"N"|||"2,182583"|||"41,395222"|||"15/05/2023 01:18"|||""|||""|||""|||""|||""|||"1,450"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"ALSA"|||"R"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08013"|||"CALLE VALENCIA, 503"|||"I"|||"2,179722"|||"41,405139"|||"18/05/2023 00:00"|||"1,689"|||""|||""|||"1,839"|||""|||"1,439"|||"1,529"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08013"|||"CALLE DIPUTACION, 371"|||"D"|||"2,175167"|||"41,396722"|||"15/05/2023 00:00"|||"1,709"|||""|||""|||"1,859"|||""|||"1,499"|||"1,589"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08026"|||"C/ Rambla Volart, 2 - Passeig Maragall"|||"N"|||"2,180232"|||"41,415833"|||"18/05/2023 18:20"|||"1,669"|||""|||"1,719"|||""|||""|||"1,419"|||"1,489"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GALP"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"Sin datos"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08040"|||"CALLE MAJOR, 26"|||"N"|||"2,117806"|||"41,334694"|||"18/05/2023 12:20"|||"1,639"|||""|||""|||""|||""|||"1,439"|||""|||"1,189"|||""|||""|||""|||""|||""|||"0,939"|||""|||""|||""|||"TORTUGA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08040"|||"PASSATGE MOÇANVIC, S/N"|||"D"|||"2,137083"|||"41,332917"|||"15/05/2023 09:39"|||"1,619"|||""|||""|||"1,759"|||""|||"1,399"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PETROZAL"|||"P"|||"dm"|||"L-V: 06:00-22:00"|||"L-V: 06:00-22:00 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08040"|||"CALLE LLETRA B DE LA ZONA FRANCA, 13"|||"N"|||"2,135417"|||"41,331472"|||"16/05/2023 11:30"|||"1,599"|||""|||""|||""|||"1,679"|||"1,429"|||"1,449"|||"1,199"|||""|||""|||""|||""|||""|||"0,949"|||""|||""|||""|||"NIEVES "|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08040"|||"CALLE 6   SECTOR  C    ZONA FRANCA, S/N"|||"D"|||"2,113944"|||"41,328028"|||"18/05/2023 00:00"|||"1,659"|||""|||""|||"1,809"|||""|||"1,459"|||"1,529"|||"1,209"|||""|||""|||""|||""|||""|||"0,949"|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08040"|||"CARRER 29 DE LA ZONA FRANCA, 62"|||"D"|||"2,130472"|||"41,336194"|||"18/05/2023 12:53"|||"1,489"|||""|||""|||"1,699"|||""|||"1,329"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GM FUEL STATIONS"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08040"|||"CALLE Z ZONA FRANCA, 27"|||"D"|||"2,139333"|||"41,328278"|||"18/05/2023 17:59"|||""|||""|||""|||""|||""|||"1,289"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PETROPRIX"|||"R"|||"dm"|||"L-D: 24H"|||"L-D: 24H (D)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08014"|||"MOIANES, 34"|||"N"|||"2,142500"|||"41,371944"|||"13/05/2023 06:00"|||"1,668"|||""|||""|||"1,858"|||""|||"1,449"|||"1,548"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"E.S.MOYANES"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08014"|||"CALLE DIPUTACION, 9"|||"D"|||"2,148806"|||"41,376750"|||"18/05/2023 00:00"|||"1,639"|||""|||"1,739"|||""|||""|||"1,439"|||"1,519"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"OM"|||"L-V: 09:00-14:00 y 17:00-20:00"|||"L-V: 09:00-14:00 (A), 17:00-20:00 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08028"|||"CALLE GALILEU, 210"|||"D"|||"2,133417"|||"41,381833"|||"18/05/2023 17:00"|||"1,679"|||""|||""|||"1,811"|||""|||"1,459"|||"1,559"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"MEROIL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08028"|||"AVENIDA DIAGONAL, 687"|||"I"|||"2,106750"|||"41,382667"|||"18/05/2023 00:00"|||"1,669"|||""|||""|||"1,819"|||""|||"1,439"|||"1,529"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08028"|||"CALLE JOAN GÜELL, 207"|||"D"|||"2,129583"|||"41,385972"|||"18/05/2023 00:00"|||"1,689"|||""|||""|||"1,831"|||""|||"1,439"|||"1,529"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BP DANI"|||"P"|||"OM"|||"L-D: 05:00-23:00"|||"L-D: 05:00-23:00 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08028"|||"AVENIDA DOCTOR MARAÑON, S/N"|||"D"|||"2,114389"|||"41,381778"|||"15/05/2023 11:56"|||"1,549"|||""|||""|||""|||""|||"1,329"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"RACC"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08017"|||"AVENIDA SARRIA, 126"|||"D"|||"2,132500"|||"41,392444"|||"18/05/2023 00:00"|||"1,679"|||""|||""|||"1,829"|||""|||"1,449"|||"1,539"|||""|||""|||""|||""|||""|||""|||"0,949"|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08017"|||"CALLE IRADIER, S/N"|||"N"|||"2,122361"|||"41,407167"|||"18/05/2023 14:00"|||"1,684"|||""|||""|||"1,824"|||""|||"1,434"|||"1,514"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"SHELL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08034"|||"AVENIDA DE ESPLUGUES, 103"|||"N"|||"2,111611"|||"41,392889"|||"16/05/2023 12:56"|||"1,685"|||""|||""|||"1,835"|||""|||"1,435"|||"1,525"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08034"|||"CALLE EDUARDO CONDE, 11"|||"D"|||"2,121611"|||"41,392278"|||"17/05/2023 07:45"|||"1,589"|||""|||""|||""|||""|||"1,369"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GARDENOIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08035"|||"CARRETERA L'ARRABASSADA KM. 5"|||"D"|||"2,128889"|||"41,430306"|||"16/05/2023 12:10"|||"1,569"|||""|||""|||"1,699"|||""|||"1,379"|||"1,459"|||""|||""|||""|||""|||""|||""|||"0,889"|||""|||""|||""|||"MEROIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08035"|||"CALLE COLLSEROLA, 2"|||"D"|||"2,136472"|||"41,416250"|||"18/05/2023 00:00"|||"1,679"|||""|||""|||"1,829"|||""|||"1,439"|||"1,529"|||""|||""|||""|||""|||""|||""|||"0,949"|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (D)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08022"|||"CALLE CRAYWINKEL, 1"|||"I"|||"2,139861"|||"41,412222"|||"18/05/2023 18:00"|||"1,639"|||""|||"1,739"|||""|||""|||"1,439"|||"1,519"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08023"|||"PASEO Pº VALLE DE HEBRÓN, 72"|||"N"|||"2,140083"|||"41,419611"|||"18/05/2023 18:20"|||"1,684"|||""|||""|||"1,834"|||""|||"1,429"|||"1,499"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GALP"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"Sin datos"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08024"|||"AVENIDA VIRGEN DE MONTSERRAT, 87"|||"D"|||"2,167000"|||"41,415583"|||"18/05/2023 00:00"|||"1,689"|||""|||""|||"1,839"|||""|||"1,429"|||"1,519"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08024"|||"CALLE LEGALITAT, 59"|||"D"|||"2,161778"|||"41,408722"|||"18/05/2023 00:00"|||"1,699"|||""|||""|||"1,849"|||""|||"1,429"|||"1,519"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08027"|||"AVENIDA MERIDIANA, 267"|||"D"|||"2,186861"|||"41,420833"|||"18/05/2023 00:00"|||"1,679"|||""|||""|||"1,829"|||""|||"1,429"|||"1,519"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08027"|||"AVENIDA CLOT, 181"|||"I"|||"2,190528"|||"41,414611"|||"18/05/2023 18:00"|||"1,649"|||""|||"1,749"|||""|||""|||"1,435"|||"1,515"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08032"|||"PLAZA EIVISSA, 12"|||"N"|||"2,160583"|||"41,430861"|||"14/05/2023 02:33"|||"1,668"|||""|||""|||""|||""|||"1,418"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GARATGE HORTA"|||"P"|||"dm"|||"L-D: 6:00-22:30"|||"L-D: 6:00-22:30 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08032"|||"CALLE TAJO, 28"|||"N"|||"2,161389"|||"41,429722"|||"18/05/2023 14:20"|||"1,669"|||""|||""|||"1,799"|||""|||"1,419"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GALP"|||"P"|||"OM"|||"L-D: 24H"|||"Sin datos"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08033"|||"AVENIDA MERIDIANA, 666"|||"N"|||"2,188278"|||"41,448000"|||"18/05/2023 17:00"|||"1,543"|||""|||""|||"1,727"|||""|||"1,350"|||"1,454"|||""|||""|||""|||""|||""|||""|||"0,889"|||""|||""|||""|||"MEROIL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08033"|||"CARRETERA C-17 KM. 0,500"|||"D"|||"2,186944"|||"41,458500"|||"17/05/2023 10:55"|||"1,629"|||""|||""|||"1,739"|||""|||"1,409"|||"1,499"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GALP"|||"P"|||"dm"|||"L-D: 24H"|||"Sin datos"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08041"|||"PASEO MARAGALL, 33"|||"N"|||"2,179861"|||"41,414750"|||"16/05/2023 00:00"|||"1,659"|||""|||""|||"1,829"|||""|||"1,429"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GRATSA"|||"P"|||"dm"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08031"|||"PASEO VALLDAURA, 106"|||"D"|||"2,161444"|||"41,439306"|||"18/05/2023 00:00"|||"1,689"|||""|||""|||"1,839"|||""|||"1,439"|||"1,529"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08042"|||"CL VIA FAVENCIA  75 - 121"|||"N"|||"2,171000"|||"41,443639"|||"18/05/2023 00:00"|||"1,689"|||""|||""|||"1,831"|||""|||"1,439"|||"1,529"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BP VIA FAVENCIA"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08042"|||"VÍA JULIA, 207"|||"D"|||"2,179111"|||"41,445472"|||"15/05/2023 15:52"|||"1,559"|||""|||""|||"1,779"|||""|||"1,429"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"ESTACION DE SERVICIO FAVENCIA JULIA"|||"P"|||"dm"|||"L-D: 06:00-22:30"|||"L-D: 06:00-22:30 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08042"|||"PASEO VALLDAURA, 210"|||"D"|||"2,172556"|||"41,438361"|||"18/05/2023 18:00"|||"1,639"|||""|||"1,739"|||""|||""|||"1,439"|||"1,519"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08016"|||"PASEO DOCTOR PI Y MOLIST, 110"|||"D"|||"2,172444"|||"41,434667"|||"18/05/2023 00:00"|||"1,679"|||""|||""|||"1,829"|||""|||"1,419"|||"1,509"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 24H"|||"Sin datos"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08016"|||"AVENIDA RIO DE JANEIRO, 59"|||"D"|||"2,179639"|||"41,433667"|||"18/05/2023 00:00"|||"1,679"|||""|||""|||"1,829"|||""|||"1,419"|||"1,509"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-S: 06:00-22:00"|||"L-S: 06:00-22:00 (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08020"|||"CALLE SANTANDER, 50"|||"D"|||"2,202694"|||"41,427806"|||"16/05/2023 22:51"|||"1,529"|||""|||""|||""|||""|||""|||"1,339"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PREMIUM ENERGY LA SAGRERA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08030"|||"CALLE GRAN DE SANT ANDREU, 513"|||"D"|||"2,188306"|||"41,443778"|||"18/05/2023 00:00"|||"1,669"|||""|||""|||"1,819"|||""|||"1,429"|||"1,519"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 07:00-21:00"|||"Sin datos"|||
"BARCELONA"|||"BARCELONA"|||"BARCELONA"|||"08030"|||"CL F.JUNIP.SERRA ESQU.SANTANDER, 91"|||"D"|||"2,206111"|||"41,432500"|||"18/05/2023 00:00"|||"1,679"|||""|||""|||"1,829"|||""|||"1,429"|||"1,479"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-V: 07:30-13:30 y 16:30-19:00"|||"L-V: 07:30-13:30 (A), 16:30-19:00 (A)"|||
